Measurement date,Station code,Address Number,Street,Space,Region,City,Country,Latitude,Longitude,SO2,NO2,O3,CO,PM10,PM2.5
2019-12-08T02:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.055,0.001,1.4,65,56
2019-12-08T03:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.051,0.002,1.3,61,53
2019-12-08T04:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.047,0.002,1.2,60,51
2019-12-08T05:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.042,0.001,1,59,52
2019-12-08T06:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.043,0.002,1.1,61,53
2019-12-08T07:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.041,0.002,1.1,59,52
2019-12-08T08:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.037000000000000005,0.002,1.1,60,53
2019-12-08T09:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.029,0.005,0.9,62,56
2019-12-08T10:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.028,0.006999999999999999,0.9,64,59
2019-12-08T11:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.033,0.008,0.9,71,66
2019-12-08T12:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.004,0.033,0.01,0.8,71,61
2019-12-08T13:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.004,0.033,0.012,0.7,60,52
2019-12-08T14:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.004,0.031,0.014,0.6,49,46
2019-12-08T15:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.004,0.031,0.014,0.6,44,39
2019-12-08T16:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.035,0.011,0.6,45,37
2019-12-08T17:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.039,0.009000000000000001,0.6,40,34
2019-12-08T18:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.047,0.004,0.7,34,29
2019-12-08T19:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.056,0.002,1,39,31
2019-12-08T20:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.004,0.061,0.002,1.2,38,31
2019-12-08T21:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.061,0.001,1.2,41,35
2019-12-08T22:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.004,0.063,0.002,1.3,56,50
2019-12-08T23:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.004,0.059,0.002,1.3,54,48
2019-12-09T00:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.052000000000000005,0.002,1,53,46
2019-12-09T01:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.056,0.002,1.2,50,44
2019-12-09T02:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.048,0.001,0.9,52,46
2019-12-09T03:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.047,0.001,1,54,47
2019-12-09T04:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.044,0.001,0.9,50,45
2019-12-09T05:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.004,0.045,0.002,1,50,46
2019-12-09T06:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.042,0.001,0.9,56,52
2019-12-09T07:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.041,0.001,0.9,58,55
2019-12-09T08:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.043,0.002,0.9,65,62
2019-12-09T09:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.004,0.038,0.002,1,70,63
2019-12-09T10:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.004,0.037000000000000005,0.004,0.9,74,63
2019-12-09T11:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.043,0.003,0.9,71,62
2019-12-09T12:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.004,0.042,0.003,1,71,61
2019-12-09T13:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.004,0.046,0.003,1,67,58
2019-12-09T14:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.004,0.045,0.004,0.9,66,56
2019-12-09T15:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.004,0.048,0.003,1,62,53
2019-12-09T16:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.005,0.051,0.002,1,66,56
2019-12-09T17:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.004,0.054000000000000006,0.002,1.2,63,52
2019-12-09T18:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.005,0.061,0.002,1.3,63,54
2019-12-09T19:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.005,0.06,0.002,1.2,67,53
2019-12-09T20:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.005,0.06,0.002,1.2,68,56
2019-12-09T21:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.005,0.061,0.002,1.1,69,57
2019-12-09T22:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.005,0.053,0.006,0.9,66,55
2019-12-09T23:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.005,0.03,0.016,0.5,53,40
2019-12-10T00:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.004,0.026,0.019,0.5,48,38
2019-12-10T01:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.004,0.022,0.021,0.5,45,38
2019-12-10T02:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.004,0.026,0.018000000000000002,0.6,47,38
2019-12-10T03:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.004,0.044,0.006,0.7,48,40
2019-12-10T04:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.052000000000000005,0.002,0.9,50,42
2019-12-10T05:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.004,0.054000000000000006,0.002,1,52,44
2019-12-10T06:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.004,0.057,0.001,1.1,58,46
2019-12-10T07:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.004,0.059,0.002,1.1,57,46
2019-12-10T08:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.005,0.063,0.002,1.4,63,51
2019-12-10T09:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.005,0.067,0.002,1.6,71,56
2019-12-10T10:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.005,0.065,0.002,1.4,80,68
2019-12-10T11:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.005,0.059,0.006999999999999999,1.2,101,86
2019-12-10T12:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.005,0.059,0.008,1.1,139,120
2019-12-10T13:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.006,0.058,0.01,1.1,139,118
2019-12-10T14:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.006,0.051,0.019,1,149,123
2019-12-10T15:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.006,0.053,0.017,1.1,144,118
2019-12-10T16:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.006,0.056,0.012,1,145,116
2019-12-10T17:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.005,0.069,0.004,1.1,128,106
2019-12-10T18:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.006999999999999999,0.075,0.002,1.6,138,112
2019-12-10T19:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.006,0.081,0.002,2,148,119
2019-12-10T20:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.005,0.083,0.002,2,150,125
2019-12-10T21:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.005,0.078,0.002,1.7,136,110
2019-12-10T22:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.006,0.081,0.002,2,142,108
2019-12-10T23:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.006,0.08,0.002,1.9,130,106
2019-12-11T00:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.006,0.078,0.002,1.8,130,105
2019-12-11T01:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.005,0.056,0.01,1.2,113,91
2019-12-11T02:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.005,0.029,0.026,0.6,84,62
2019-12-11T03:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.005,0.03,0.025,0.6,64,50
2019-12-11T04:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.004,0.035,0.022,0.6,59,46
2019-12-11T05:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.005,0.04,0.018000000000000002,0.6,59,46
2019-12-11T06:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.005,0.044,0.014,0.6,62,49
2019-12-11T07:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.004,0.045,0.011,0.7,71,53
2019-12-11T08:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.004,0.05,0.009000000000000001,1,116,90
2019-12-11T09:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.005,0.037000000000000005,0.018000000000000002,1,162,128
2019-12-11T10:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.005,0.036000000000000004,0.016,1,156,116
2019-12-11T11:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.005,0.023,0.025,0.8,127,94
2019-12-11T12:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.005,0.019,0.026,0.7,109,75
2019-12-11T13:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.005,0.02,0.026,0.7,76,48
2019-12-11T14:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.005,0.023,0.023,0.8,72,48
2019-12-11T15:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.005,0.02,0.022,0.6,59,40
2019-12-11T16:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.005,0.019,0.021,0.4,33,19
2019-12-11T17:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.004,0.023,0.019,0.6,31,23
2019-12-11T18:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.021,0.016,0.6,37,30
2019-12-11T19:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.004,0.02,0.016,0.5,28,23
2019-12-11T20:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.019,0.016,0.5,21,19
2019-12-11T21:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.004,0.019,0.016,0.4,20,16
2019-12-11T22:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.015,0.017,0.4,19,17
2019-12-11T23:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.012,0.018000000000000002,0.4,14,10
2019-12-12T00:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.012,0.017,0.4,15,11
2019-12-12T01:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.004,0.01,0.017,0.4,16,12
2019-12-12T02:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.002,0.01,0.016,0.5,19,15
2019-12-12T03:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.011,0.015,0.5,19,19
2019-12-12T04:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.011,0.014,0.5,22,19
2019-12-12T05:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.013,0.013,0.4,21,20
2019-12-12T06:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.016,0.011,0.4,22,22
2019-12-12T07:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.02,0.009000000000000001,0.5,21,20
2019-12-12T08:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.02,0.009000000000000001,0.5,22,20
2019-12-12T09:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.015,0.013,0.4,21,19
2019-12-12T10:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.015,0.014,0.4,24,20
2019-12-12T11:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.004,0.018000000000000002,0.015,0.4,24,19
2019-12-12T12:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.004,0.018000000000000002,0.016,0.4,24,18
2019-12-12T13:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.096,0.002,0.027000000000000003,11,296,247
2019-12-12T14:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.012,0.027000000000000003,0.4,36,144
2019-12-12T15:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.004,0.016,0.016,0.4,54,16
2019-12-12T16:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.004,0.018000000000000002,0.016,0.4,22,18
2019-12-12T17:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.024,0.014,0.5,22,17
2019-12-12T18:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.023,0.014,0.5,26,15
2019-12-12T19:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.025,0.012,0.6,21,20
2019-12-12T20:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.038,0.004,0.6,23,19
2019-12-12T21:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.041,0.003,0.6,22,17
2019-12-12T22:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.043,0.002,0.6,25,18
2019-12-12T23:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.045,0.003,0.6,21,17
2019-12-13T00:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.004,0.05,0.002,0.8,23,17
2019-12-13T01:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.045,0.002,0.8,26,20
2019-12-13T02:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.047,0.002,0.9,27,20
2019-12-13T03:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.045,0.002,0.8,24,20
2019-12-13T04:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.044,0.002,0.9,26,20
2019-12-13T05:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.045,0.002,0.9,24,20
2019-12-13T06:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.004,0.047,0.002,0.9,26,22
2019-12-13T07:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.046,0.002,1,25,20
2019-12-13T08:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.048,0.002,0.9,25,20
2019-12-13T09:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.004,0.045,0.003,0.9,27,20
2019-12-13T10:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.004,0.047,0.004,1,35,25
2019-12-13T11:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.005,0.047,0.005,0.8,41,27
2019-12-13T12:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.004,0.043,0.006,0.7,32,21
2019-12-13T13:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.004,0.042,0.005,0.7,27,20
2019-12-13T14:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.004,0.036000000000000004,0.008,0.5,40,32
2019-12-13T15:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.005,0.037000000000000005,0.006999999999999999,0.5,23,16
2019-12-13T16:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.005,0.038,0.006999999999999999,0.6,25,17
2019-12-13T17:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.005,0.04,0.005,0.6,24,18
2019-12-13T18:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.005,0.046,0.002,0.7,25,20
2019-12-13T19:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.006,0.043,0.003,0.6,27,19
2019-12-13T20:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.006,0.041,0.004,0.6,27,19
2019-12-13T21:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.005,0.04,0.004,0.5,23,16
2019-12-13T22:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.004,0.035,0.006,0.5,23,17
2019-12-13T23:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.004,0.028,0.01,0.5,22,16
2019-12-14T00:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.004,0.03,0.008,0.5,19,15
2019-12-14T01:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.005,0.031,0.006,0.5,19,15
2019-12-14T02:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.004,0.026,0.011,0.6,30,21
2019-12-14T03:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.004,0.015,0.016,0.8,63,48
2019-12-14T04:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.004,0.018000000000000002,0.012,0.8,82,62
2019-12-14T05:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.004,0.018000000000000002,0.012,0.8,70,53
2019-12-14T06:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.003,0.018000000000000002,0.011,0.7,53,41
2019-12-14T07:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.004,0.017,0.01,0.7,49,37
2019-12-14T08:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.004,0.022,0.008,0.7,47,36
2019-12-14T09:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.004,0.022,0.011,0.6,39,27
2019-12-14T10:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.005,0.019,0.014,0.6,34,26
2019-12-14T11:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.004,0.017,0.018000000000000002,0.5,37,26
2019-12-14T12:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.004,0.015,0.021,0.5,31,23
2019-12-14T13:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.005,0.017,0.022,0.5,27,20
2019-12-14T14:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.005,0.019,0.021,0.5,30,24
2019-12-14T15:00:00Z,101,19, Jong-ro 35ga-gil,,Jongno-gu, Seoul, Republic of Korea,37.5720164,127.0050075,0.005,0.025,0.017,0.5,33,27
